id,title,dayofyear,hour
12358854,"how to download games to psp",36,15
12358854,"how to get out of jail in metel gear solid 3",17,18
12358854,"how to be the sorrow in metal geare solid 3",19,2
12361570,"how to study spelling words",10,11
12361570,"how to become a psychic",11,0
12361570,"how to finance a home with bad credit",11,1
12362379,"how do u unlock chicago typewriter for leon",82,19
12362379,"how do i unlock chicago typewriter for leon",82,19
12362379,"how do u unlock chicago typewrite for leon",82,19
12364419,"how to cook crack",34,22
12364514,howhouse.moen.com,19,16
12365547,"how much is sod",38,13
12365944,"how do airplanes fly",24,9
12365944,"how to draw with watercolor pencils",9,18
12365944,"how to use watercolorpencils",10,14
12367235,"how create aol e-email member",74,14
12367313,"how to care for a peek a poo",74,17
12367806,"how to make salmon patties",38,19
12367806,"how to learn carpentry",68,10
12367806,"how cook shrimp fried rice",83,18
12367806,"how to build a storage house",19,9
12368092,"how to make cd invitations",28,17
12368254,"how to situp a sony digital audio video contr",24,13
12369678,"how technology has changed society",12,1
12369979,"how to move cars in street legal",15,21
12369979,"how to move cars in street legal for the pc",15,21
12370197,"how do you treat low blood pressure",73,11
12370491,"how do i get the breadball to stay on the hoo",18,18
12370897,"how to present a data with normal distributio",50,14
12370897,"how to find the bivarate data",55,20
12370897,"how to find the standard normal distribution",50,13
12372872,"how to release a bank levy",25,19
12374772,howardforms,57,13
12376288,"how to implement a k-12 esl summer school pro",58,6
12376288,"how to implement a k-12 esl summer curriculum",58,6
12376288,"how to trade in your car",37,21
12376288,"how to plan iep's for esl summer program",87,23
12376288,"how to implement an esl summer school program",58,5
12377176,"how to kill myself",20,2
12377176,"how does a certificate of deposit work",47,10
12378638,"how to write lab reports",90,19
12378654,"howard hughes biography",48,0
12379185,"how to make a girl scout caper chart",54,1
12379185,"how many people watched the season premier of",19,0
12379209,"how to find info on individuals",26,10
12381723,"how to bleed a power steering system on a 199",91,19
12381834,"how long can you stay underwater without gett",83,22
12381925,"how long a flight to china",15,10
12385883,"how to write a manuscript'",28,12
12385883,"how to promote a book for publishing",28,13
12385883,"how to get a book proposal",28,22
12388829,"how do you start a converstaion with your cru",8,20
12388829,"how do you know when a boy likes you",8,20
12388829,"how do you star a conversation wiht the boy y",8,20
12389461,"how to act spoold",35,21
12389461,"how to act spold",35,21
12389461,"how to act like a mobster",35,21
12389461,"how to act rich",35,21
12389730,"how far is it to meadville pa from annapolis ",15,17
12389758,"how joe the bear and sam the mouse got togeth",35,20
12390930,"how to get better gas mileage in a chevrolet ",21,13
12391658,"how much protein in chicken breast",72,19
12391658,"how long until muscle starts growing when lif",49,7
12391658,"how many reps for gaining massweights",69,14
12391658,"how many reps for gaining mass",69,14
12391677,"how do you get movies for a theater",76,1
12391746,"how do i bankruptcy",23,11
12392712,"how to choose a shingle",50,0
12393018,"how to clean microfiber couch",24,17
12394143,"howardb kenyon.edu",90,21
12394773,"how many students are enrolled in sebring loc",10,21
12394773,"how to be a spy",86,8
12395453,"how cite internet sources",38,16
12396634,"how to refinish and reface tile",47,19
12397723,"how to get listed in diroctorys",14,3
12397723,"how to get listed in directories",14,3
12398012,"how to prove your ex is an unfit parent",47,16
12400754,"how much can i get for a 1992 aquaman comic b",24,21
12400841,"how to build a 1-ton truck flatbed",12,12
12400841,"how to build a flatbed for my 2005 1-ton dodg",12,12
12403021,"how is child support estimated",12,11
12403021,"how is child sort estimated",12,11
12403490,"how to deal with resource children in the mai",25,23
12403490,"how fattening is popcorn",62,22
12403490,"how to help resource children in the primary ",25,23
12403490,"how fatening is white wine",59,22
12403490,"how fatening is popcorn",62,22
12405315,"how much does ritalin cost",89,12
12405315,"how long does it take for ritalin to affect u",84,20
12405315,"how much does ritialin cost",89,12
12406716,"how to find free mobile homes",35,14
12406914,"how to get my ged free",81,14
12408922,"how to fix a cracked home foundation",51,10
12413122,"how to make and sell clothing",16,23
12413122,"how to make contact with gwen stafani",34,18
12413122,"how long does it take for a caterpillar to ch",16,17
12413122,"how to make soy vegan yogurt",65,23
12413122,"how to apply to work at espn located in disne",16,17
12413122,"how to make tofu",65,23
12413550,"how to make a clubhouse in your house",49,12
12413550,"how to make skirts",46,18
12413550,"how to make a fort",49,12
12413550,"how to make dresses",46,18
12413550,"how to build a indoor fort",49,12
12413550,"how to make dresses for girls",46,18
12415809,"how to paint custom flames",56,23
12415993,"how do chimpanzees help our world",74,14
12418133,"how do i apply for a online shopping credit c",51,11
12422928,"how much for merzdes benz",37,22
12423492,"how to measure a foal to see how many hands i",75,9
12423492,"how to measure a horse's size",75,15
12423492,"how to measure a horse",75,10
12423492,"how to determine how tall a horse will be",75,15
12423492,"how to measure a horse to see how tall they w",75,10
12423492,"how to measure a horses size",75,15
12424771,"how to grow pineapple",46,12
12424771,"how do you grow pineapples",46,12
12424975,"howard stern website",16,19
12424975,"how can i transfer microsoft page website fro",68,15
12424975,"howard sten girlfriend",69,19
12425569,"how to buy pet fish",82,13
12425704,"how long do you have to be on the job to file",30,22
12425923,"how to reset the code on automatic door locks",74,19
12427457,"how to do a screen shot",41,17
12427476,"how to clean vertical blinds",59,7
12427810,"how to be lost and books",76,15
12427810,"how to cut costs when buliding a home",79,15
12428757,"how to break a real estate lease",68,23
12428794,"how does tracheal respiratory system work",25,11
12432128,"how do i get my inbox mail",33,0
12433708,"how to reduce crystallinity in polymers",74,10
12433708,"how fillers inhibit crosslinking",74,10
12433708,"how does teflon stick to pans",70,20
12434485,"how to find someones change of address",73,2
12436307,"how to hit top spin on a tennis ball",81,15
12436307,"how to hit a teenis ball for a top spin shot",81,15
12437913,"how to relieve constipation",37,17
12437913,"how long does it take for marijuana to get ou",88,0
12438465,"how do you make a still",83,9
12438778,"how would a social worker be looked at as a m",20,19
12438778,"how is a social worker also a teacher",20,20
12439781,"howard county maryland kindergarten all day",19,19
12439781,"how to clean gutters",43,23
12440835,"how to delete cokies",13,10
12440835,"how to retrieve email from the recycle bin",31,11
12443050,"how 20to 20stop 20people 20from 20calling 20m",29,19
12444348,howcool.com,15,23
12444348,"howard miller alarm clocks",57,21
12444348,"howcool lingerie",80,1
12446582,"how to wean 1 year old from breast to sippy c",8,11
12446582,"how long breast stay engorged after breastfee",75,17
12448511,"how to do an impossible",42,20
12448511,"how to flick the board with a kickflip",71,16
12448511,"how to do an impossible on a skateboard",42,20
12448511,"how to do a kickflip",42,20
12448511,"how to heelflip",42,21
12448511,"how to do a impossible",42,20
12448511,"how to kickflip",69,15
12449141,"how to start a assisted living facilities",8,19
12452059,"how can you get a parol violation",10,0
12452084,"howto get a clean pond",9,16
12452394,howow.com,85,9
12452395,"how to make a doll",27,16
12453051,"how to have an orgasm",52,21
12453740,"how much draceaena plant is poisonous to pupp",23,11
12453740,"how to dress for an intervew",63,12
12453864,"how to install air bags",25,1
12454431,"how many brontosaurus have been found",18,12
12454431,"how many brontosaurus were found",18,12
12456999,"how to be a home theater installer",20,18
12456999,"how do you rate a woman from 1-10",51,11
12456999,"how to design and install home theater electr",68,12
12456999,"how do i find a wristband of my country",39,13
12456999,"how many countrys are there",53,10
12456999,"how to pose for playboy",43,12
12456999,"how much does a dealer pay for a used car",67,14
12456999,"how to install home theater",18,9
12456999,"how to wire a photoelectric switch",44,11
12456999,"how to install electronic systems",68,11
12460812,"how to draw manga hand positions",24,5
12460812,"how to draw anime hands boots body faces and ",23,17
12460812,"how to draw manga hands",24,5
12460812,"how to draw manga character",24,5
12460812,"how to draw manga.com",24,6
12460812,"how to draw manga your own character",24,5
12460933,"howard brothers hardware georgia",59,10
12460933,"how to play xbox harry potter and the goblet ",36,8
12461359,"how did ben hogan recover from his car crash",78,21
12461705,"how many jews are there worldwide",83,21
12461959,"how many litters are in a milliliters",29,20
12464992,"how do you restart internet explorer",8,1
12465932,"howard stern pictures",75,3
12466095,"howstuffworks com",8,17
12466219,"how to get a gril friend at schoole",30,0
12466219,"how to get a gilr friend",60,9
12466219,"how to get a grilfreind",29,0
12466219,"how to get a girlfriend at school",30,0
12466219,"how t get a gilr friend",60,9
12466219,"how to get a gril freind.",29,3
12466219,"how to get a grilfreindforkids",30,1
12466219,"how to get a girl friend",60,9
12466219,"how to get a grilfreind.",30,0
12466219,"howto get a gril friend at school for kids 7 ",30,1
12466534,"how many grams oer are there in an ounce of s",83,15
12468607,"how to do dreadlocks.com",9,10
12468683,"howard johnson casino in las vegas",36,8
12468683,"howard johnson casino",36,8
12469266,"hows jessgoogle.com",63,20
12469266,"how do you site an article",63,20
12469639,"how to find the best fit line",8,1
12469639,"how to find the best fit line using ti 89 cal",8,1
12469991,"how to find a phonenumber",8,21
12469991,"how to find an employee at a certain work pla",8,21
12469991,"how to find out it someone is working somewhe",8,21
12469991,"how to find a phonenumber that does not cost ",40,9
12470606,"how to be emo",43,23
12472540,"how to build a split rail fence",75,14
12472700,"how can i find someone i used to email",29,19
12472900,"howard hunt johnny roselli",37,12
12474467,"how to make chicken chow main",28,16
12474467,"how to change oil on ride lawn mower",45,16
12474467,"how to copy and paste email",16,12
12475769,"how to find out if your man is cheating",26,14
12476692,"how to finger girls",83,18
12477270,"how to get rotovirus",56,8
12477270,"how do you get rotovirus",56,8
12477597,"how to reach an orgasm without a vibrator",60,15
12478656,"how to get rid of morning glory",59,12
12479179,"how to delete my history",8,23
12479283,"how to interview for a position",33,10
12482826,"how to get your ex back look hott",23,14
12483154,"how to train cats",14,12
